50	Free	2009	Navy vs. American, Bucknell, Lafayette	29.27
50	Free	2009	Fairfield vs. Marist	29.33
50	Free	2009	2009 Bulgaria Men Women	29.37
50	Free	2009	Puget Sound vs. Willamette	29.38
50	Free	2009	USC Invitational	29.41
50	Free	2009	Fairfield vs. Marist	29.41
50	Free	2009	Southern Cal Invitational	29.41
50	Free	2009	2009 Bulgaria Men Women	29.41
50	Free	2009	Lake Forest vs. Carthage	29.43
50	Free	2009	Fairfield vs. Marist	29.44
50	Free	2009	Providence College vs. Lehigh	29.45
50	Free	2009	Providence College vs. Lehigh	29.45
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	29.46
50	Free	2009	2009 Bulgaria Men Women	29.46
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	29.51
50	Free	2009	2009 Bulgaria Men Women	29.51
50	Free	2009	Fairfield vs. NJIT	29.56
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	29.56
50	Free	2009	USC Invitational	29.59
50	Free	2009	Southern Cal Invitational	29.59
50	Free	2009	Navy vs. American, Bucknell, Lafayette	29.60
50	Free	2009	2009 Bulgaria Men Women	29.62
50	Free	2009	South Dakota vs. North Dakota	29.63
50	Free	2009	Puget Sound vs. Willamette	29.63
50	Free	2009	Providence College vs. Lehigh	29.64
50	Free	2009	Fairfield vs. Marist	29.68
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	29.69
50	Free	2009	Cincinnati vs. Xavier	29.71
50	Free	2009	Cincinnati vs. Xavier	29.71
50	Free	2009	Fairfield vs. NJIT	29.74
50	Free	2009	Fairfield vs. NJIT	29.74
50	Free	2009	Fairfield vs. Marist	29.75
50	Free	2009	Fairfield vs. Marist	29.75
50	Free	2009	USC Invitational	29.76
50	Free	2009	Southern Cal Invitational	29.76
50	Free	2009	Fairfield vs. NJIT	29.78
50	Free	2009	Navy vs. American, Bucknell, Lafayette	29.79
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	29.79
50	Free	2009	Puget Sound vs. Simon Fraser	29.80
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	29.81
50	Free	2009	Navy vs. American, Bucknell, Lafayette	29.87
50	Free	2009	Fairfield vs. Holy Cross	29.90
50	Free	2009	Fairfield vs. Marist	29.91
50	Free	2009	Fairfield vs. Marist	29.91
50	Free	2009	South Dakota vs. North Dakota	29.94
50	Free	2009	2009 Bulgaria Men Women	29.95
50	Free	2009	Navy vs. American, Bucknell, Lafayette	29.96
50	Free	2009	South Dakota vs. North Dakota	30.01
50	Free	2009	Providence College vs. Lehigh	30.08
50	Free	2009	Providence College vs. Lehigh	30.08
50	Free	2009	Providence College vs. Lehigh	30.09
50	Free	2009	Providence College vs. Lehigh	30.09
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	30.09
50	Free	2009	Fairfield vs. Holy Cross	30.10
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	30.15
50	Free	2009	Providence College vs. Fairfield	30.25
50	Free	2009	Providence College vs. Lehigh	30.31
50	Free	2009	Fairfield vs. Holy Cross	30.37
50	Free	2009	2009 Bulgaria Men Women	30.38
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	30.40
50	Free	2009	USC Invitational	30.41
50	Free	2009	Southern Cal Invitational	30.41
50	Free	2009	2009 Bulgaria Men Women	30.46
50	Free	2009	Lake Forest vs. Carthage	30.56
50	Free	2009	Providence College vs. Lehigh	30.58
50	Free	2009	Fairfield vs. Holy Cross	30.64
50	Free	2009	Providence College vs. Fairfield	30.65
50	Free	2009	Lake Forest vs. Carthage	30.66
50	Free	2009	Lake Forest vs. Carthage	30.66
50	Free	2009	2009 Bulgaria Men Women	30.72
